INDEX;NOME_STR;INSTITUICAO_ENSINO_ALUNO_2020_STR;IDADE_ALUNO_2020_INT;ANOS_PM_2020_INT;SINALIZADOR_INGRESSANTE_2020_STR;ANO_INGRESSO_2020_DATE;FASE_TURMA_2020_STR;FASE_2020_STR;TURMA_2020_STR;PONTO_VIRADA_2020_STR;INDE_2020_NUM;INDE_CONCEITO_2020_STR;PEDRA_2020_STR;DESTAQUE_IEG_2020_STR;DESTAQUE_IDA_2020_STR;DESTAQUE_IPV_2020_STR;IAA_2020_NUM;IEG_2020_NUM;IPS_2020_NUM;IDA_2020_NUM;IPP_2020_NUM;IPV_2020_NUM;IAN_2020_NUM;FASE_2021_STR;TURMA_2021_STR;INSTITUICAO_ENSINO_ALUNO_2021_STR;SINALIZADOR_INGRESSANTE_2021_STR;ANO_INGRESSO_2021_DATE;PEDRA_2021_STR;INDE_2021_NUM;IAA_2021_NUM;IEG_2021_NUM;IPS_2021_NUM;IDA_2021_NUM;IPP_2021_NUM;REC_AVA_1_2021_STR;REC_AVA_2_2021_STR;REC_AVA_3_2021_STR;REC_AVA_4_2021_STR;PONTO_VIRADA_2021_STR;IPV_2021_NUM;IAN_2021_NUM;NIVEL_IDEAL_2021_STR;DEFASAGEM_2021_NUM;SINALIZADOR_INGRESSANTE_2022_STR;ANO_INGRESSO_2022_DATE;BOLSISTA_2022_STR;INDE_2022_NUM;CG_2022_INT;CF_2022_INT;CT_2022_INT;PEDRA_2022_STR;DESTAQUE_IEG_2022_STR;DESTAQUE_IDA_2022_STR;DESTAQUE_IPV_2022_STR;IAA_2022_NUM;IEG_2022_NUM;IPS_2022_NUM;IDA_2022_NUM;NOTA_PORT_2022_NUM;NOTA_MAT_2022_NUM;NOTA_ING_2022_NUM;QTD_AVAL_2022_INT;IPP_2022_NUM;REC_AVA_1_2022_STR;REC_AVA_2_2022_STR;REC_AVA_3_2022_STR;REC_AVA_4_2022_STR;INDICADO_BOLSA_2022_STR;PONTO_VIRADA_2022_STR;IPV_2022_NUM;IAN_2022_NUM;NIVEL_IDEAL_2022_STR
1050;ALUNO-1050;;;;;;;;;;;;;;;;;;;;;;;ALFA;R;Escola Pública;Ingressante;2021;Topázio;8.788;10;10;7.5;6.9;7.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Sim;9.5;10;ALFA  (2o e 3o ano);0;Veterano;2021;Não;7.786;205;54;1;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10;8.866;7.5;8.25;8;8.5;null;2;5.625;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.75;5;Fase 1 (4º ano)
1051;ALUNO-1051;Escola Pública;12;1;Veterano;2019;3F;3;F;Não;6;C;Ágata;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.167;2.8;7.5;3.667;7.5;7.722;10;3;F;Escola Pública;Veterano;2019;Quartzo;3.599;0;1.7;7.5;1.3;6.9;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;2.9;10;Nível 3 (7o e 8o ano);0;Veterano;2019;Não;6.763;566;74;6;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.75;7.188;5.625;5.833;6.167;5.833;5.5;4;8.125;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Sim;Não;7.042;5;Fase 4 (9º ano)
331;ALUNO-331;;;;;;;;;;;;;;;;;;;;;;;ALFA;R;Escola Pública;Ingressante;2021;Topázio;8.923;9;10;7.5;7.3;8.4;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Não avaliado;Não avaliado;Sim;9.8;10;ALFA  (2o e 3o ano);0;Veterano;2021;Sim;8.622;26;4;2;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.5;10;5.625;9.25;9.333;9.167;null;3;6.042;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase + Bolsa;;Não;Não;8.278;10;Fase 1 (4º ano)
1053;ALUNO-1053;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;7.891;173;11;4;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.75;9.416;7.5;9.25;8.5;10;null;3;5.833;Promovido de Fase;Promovido de Fase + Bolsa;Mantido na Fase atual;;Sim;Não;7.25;5;Fase 7 (3º EM)
1054;ALUNO-1054;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;7.776;210;53;2;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9;9.333;7.5;6.5;4.5;8.5;null;3;6.042;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;6.778;10;Fase 1 (4º ano)
1055;ALUNO-1055;;;;;;;;;;;;;;;;;;;;;;;3;F;Escola Pública;Ingressante;2021;Ágata;6.421;7.5;4.7;5;4.7;7.7;Promovido de Fase;Promovido de Fase + Bolsa;Mantido na Fase atual;Não avaliado;Não;7.6;10;Nível 3 (7o e 8o ano);0;Veterano;2021;Não;7.457;332;27;5;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;6.667;8.604;5.625;6.278;6;6.833;6;4;7.344;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não;Não;7.583;10;Fase 4 (9º ano)
1056;ALUNO-1056;Escola Pública;16;1;Veterano;2019;3L;3;L;Não;4;D;Quartzo;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;7.5;3.7;4.375;2.667;6.094;5.083;2.5;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
1057;ALUNO-1057;;;;;;;;;;;;;;;;;;;;;;;3;L;Escola Pública;Ingressante;2021;Ametista;7.494;8.3;5.6;7.5;5.8;8.3;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Sim;9;10;Nível 3 (7o e 8o ano);0;Veterano;2021;Não;6.427;656;85;6;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.333;6.845;7.5;5.167;4.667;5.833;5;4;7.5;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não;Não;5.958;5;Fase 4 (9º ano)
1058;ALUNO-1058;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;7.764;213;33;1;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8;8.699;7.5;7.25;6.5;8;null;3;6.458;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;6.889;10;Fase 2 (5º e 6º ano)
1059;ALUNO-1059;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;4.837;833;134;9;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.917;3.667;7.5;1.833;0;5;0.5;4;6.875;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não;Não;6.292;2.5;Fase 6 (2º EM)
1060;ALUNO-1060;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;7.209;425;51;3;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.583;8.653;7.5;3.5;5;2;null;4;7.031;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não;Não;6.833;10;Fase 3 (7º e 8º ano)
1061;ALUNO-1061;Escola Pública;12;2;Veterano;2018;2C;2;C;Não;7.94;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.5;8.5;6.875;9;7.917;7.556;5;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
1062;ALUNO-1062;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;6.243;697;43;10;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;6.667;7.252;5;4.25;5;3.5;null;4;6.094;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não;Não;5.833;10;Fase 5 (1º EM)
1063;ALUNO-1063;;;;;;;;;;;;;;;;;;;;;;;ALFA;S;Escola Pública;Ingressante;2021;Quartzo;4.9;9.5;0;7.5;2.3;7.5;Não avaliado;Mantido na Fase atual;Não avaliado;Não avaliado;Não;7.5;5;Nível 1 (4o ano);-1;Veterano;2021;Não;5.552;783;185;13;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9;4.574;7.5;4.167;5;3.333;null;2;4.375;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;6.083;5;Fase 2 (5º e 6º ano)
1064;ALUNO-1064;;;;;;;;;;;;;;;;;;;;;;;ALFA;N;Escola Pública;Ingressante;2021;Ágata;6.817;10;10;0;6.3;5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;7.8;5;Nível 2 (5o e 6o ano);-2;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
1065;ALUNO-1065;;;;;;;;;;;;;;;;;;;;;;;ALFA;R;Escola Pública;Ingressante;2021;Ametista;8;9.5;10;7.5;7;7.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;8.3;5;Nível 1 (4o ano);-1;Veterano;2021;Não;7.511;304;87;8;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.5;9.003;7.5;7;7.333;6.667;null;2;5.938;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.583;5;Fase 2 (5º e 6º ano)
1066;ALUNO-1066;;;;;;;;;;;;;;;;;;;;;;;3;M;Escola Pública;Ingressante;2021;Ágata;6.54;6.7;4.7;7.5;5.8;7.3;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;6.5;10;Nível 3 (7o e 8o ano);0;Veterano;2021;Não;7.215;423;34;8;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;6.667;8.489;7.5;5.522;4.667;5.5;6.4;4;6.875;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não;Não;6.542;10;Fase 4 (9º ano)
1067;ALUNO-1067;Escola Pública;9;2;Veterano;2018;0D;ALFA;D;Não;8;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8.5;10;7.5;9.5;8.125;7.5;5;1;E;Escola Pública;Veterano;2018;Topázio;8.544;9.5;10;7.5;8.1;8.8;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não avaliado;Sim;9.2;5;Nível 2 (5o e 6o ano);-1;Veterano;2018;Não;7.683;239;39;2;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9;8.893;7.5;4.917;4.167;5.667;null;3;6.042;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;;Não;Não;8.333;10;Fase 2 (5º e 6º ano)
1068;ALUNO-1068;;;;;;;;;;;;;;;;;;;;;;;6;A;Escola Pública;Ingressante;2021;Ametista;7.501;9.2;8.6;7.5;6.8;8.1;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não;7.2;5;Nível 7 (3o EM);-1;Veterano;2021;Não;4.289;848;22;14;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.333;3.333;6.875;1.022;1.667;1.4;0;4;3.75;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Alocado em Fase anterior;Não;Não;5.111;5;Fase 8 (Universitários)
